062019051351999001002001TJOSÉ MIGUEL              BRAVO DE LAGUNA          BERMÚDEZ                 M00000000          S
062019051353999001012016TMONTSERRAT               HINOJOSA                 DE DIOS                  F00000000          N
062019051353999001012017TNANCY                    PÉREZ                    RODRÍGUEZ                F00000000          N
062019051353999001012018TJOSÉ DAVID               DELGADO                  FUENTES                  M00000000          N
062019051353999001012019TROSA DELIA               DELGADO                  HERNÁNDEZ                F00000000          N
062019051353999001012002TMAMADOU                  NIANG                    NIANG                    M00000000          N
062019051353999001012020TALEJANDRO LUIS           CABRERA                  ALEMÁN                   M00000000          N
062019051353999001012021TRAQUEL                   LÓPEZ                    FULLEDA                  F00000000          N
062019051353999001012022TJUAN YORDE               RODRÍGUEZ                UMPIÉRREZ                M00000000          N
062019051353999001012023TMIGUEL                   ABELLA                   CERDA                    M00000000          N
062019051353999001012003TPINO                     PÉREZ                    ALONSO                   F00000000          N
062019051353999001012004TDOLORES                  DURÁN                    GARCÍA                   F00000000          N
062019051353999001012005TEDUARDO                  GÓMEZ                    MARRERO                  M00000000          N
062019051353999001012006TPATRICIO RICARDO         CARNEIRO                 GARCÍA                   M00000000          N
062019051353999001012007TMARÍA HELENA             RODRÍGUEZ                MUNUERA                  F00000000          N
062019051353999001012008TANA                      NIETO                    SÁNCHEZ                  F00000000          N
062019051353999001012009TJOSÉ ORLANDO             RODRÍGUEZ                GARCÍA                   M00000000          N
062019051353999001013001TCLAUDIO                  GUTIÉRREZ                VERA                     M00000000          S
062019051353999001013010TMIRIAM                   DE LEÓN                  FÁBREGA                  F00000000          N
062019051353999001013011TÁLVARO                   DE LA PEÑA               TAMARGO                  M00000000          N
062019051353999001013012TAMÉRICA DE REGLA         BRITO                    RAMOS                    F00000000          N
062019051353999001013013TFÉLIX                    CONCEJAL                 DÍAZ                     M00000000          N
062019051353999001013014TMARÍA SANDRA             RODRÍGUEZ                PÉREZ                    F00000000          N
062019051353999001013015TFRANCISCO JAVIER         MARTÍNEZ                 MARTÍN                   M00000000          N
062019051353999001013016TCLARA MARÍA              BRASA                    MÁRQUEZ                  F00000000          N
062019051353999001013017TBRUNO                    PÉREZ                    SAAVEDRA                 M00000000          N
062019051353999001013018TMARÍA DOLORES            PEÑA                     DE LEÓN                  F00000000          N
062019051353999001013019TCARMEN DE LA SOLEDAD     BELLAS                   HERNÁNDEZ                F00000000          N
062019051353999001013002TJESSICA DEL CARMEN       DE LEÓN                  VERDUGO                  F00000000          S
062019051353999001013020TABIÁN                    UMPIÉRREZ                SUÁREZ                   M00000000          N
062019051353999001013021TJOSE ALBERTO             CÁCERES                  RODRÍGUEZ                M00000000          N
062019051353999001013022TYAIZA MARÍA              RAMOS                    MONTESDEOCA              F00000000          N
062019051353999001013023TESTANISLAO               CABRERA                  GONZÁLEZ                 F00000000          N
062019051353999001013003TDOMINGO                  PÉREZ                    SAAVEDRA                 M00000000          S
062019051353999001013004TMARÍA ISABEL             SAAVEDRA                 HIERRO                   F00000000          S
062019051353999001013005TPAULO ROBERTO            CAMIÑA                   PIÑEIRO                  M00000000          N
062019051353999001013006TZEBENZUI JESÚS           UMPIÉRREZ                ESTUPIÑÁN                M00000000          N
062019051353999001013007TALMUDENA MARÍA           PÉREZ                    GRANADO                  F00000000          N
